geoid_o,geoid_d,month_year,visitor_flows,pop_flows,date_range
25025100601,25025100700,2021-09,138,6265.0,09/06/21 - 09/12/21
25025100601,25025100700,2021-10,153,7052.0,10/04/21 - 10/10/21
25025100601,25025100700,2021-11,190,7708.0,11/01/21 - 11/07/21
25025100601,25025100700,2021-12,166,6718.0,12/06/21 - 12/12/21
25025100601,25025100800,2021-01,62,2529.0,01/04/21 - 01/10/21
25025100601,25025100800,2021-02,42,1627.0,02/01/21 - 02/07/21
25025100601,25025100800,2021-03,73,3320.0,03/01/21 - 03/07/21
25025100601,25025100800,2021-04,60,2747.0,04/05/21 - 04/11/21
25025100601,25025100800,2021-05,77,3707.0,05/03/21 - 05/09/21
25025100601,25025100800,2021-06,63,3497.0,06/07/21 - 06/13/21
25025100601,25025100800,2021-07,78,4194.0,07/05/21 - 07/11/21
25025100601,25025100800,2021-08,73,3653.0,08/02/21 - 08/08/21
25025100601,25025100800,2021-09,52,2365.0,09/06/21 - 09/12/21
25025100601,25025100800,2021-10,81,3700.0,10/04/21 - 10/10/21
25025100601,25025100800,2021-11,108,4271.0,11/01/21 - 11/07/21
25025100601,25025100800,2021-12,52,2101.0,12/06/21 - 12/12/21
25025100601,25025100900,2021-01,22,874.0,01/04/21 - 01/10/21
25025100601,25025100900,2021-02,16,603.0,02/08/21 - 02/14/21
25025100601,25025100900,2021-03,12,552.0,03/08/21 - 03/14/21
25025100601,25025100900,2021-04,16,754.0,04/05/21 - 04/11/21
25025100601,25025100900,2021-05,24,1165.0,05/10/21 - 05/16/21
25025100601,25025100900,2021-06,30,1705.0,06/07/21 - 06/13/21
25025100601,25025100900,2021-07,39,2121.0,07/05/21 - 07/11/21
25025100601,25025100900,2021-08,36,1785.0,08/02/21 - 08/08/21
25025100601,25025100900,2021-09,20,903.0,09/06/21 - 09/12/21
25025100601,25025100900,2021-10,28,1304.0,10/18/21 - 10/24/21
25025100601,25025100900,2021-11,24,930.0,11/08/21 - 11/14/21
25025100601,25025100900,2021-12,24,1009.0,12/06/21 - 12/12/21
25025100601,25025101001,2021-04,14,696.0,04/19/21 - 04/25/21
25025100601,25025101001,2021-05,28,1320.0,05/03/21 - 05/09/21
25025100601,25025101001,2021-08,8,390.0,08/09/21 - 08/15/21
25025100601,25025101001,2021-09,12,551.0,09/06/21 - 09/12/21
25025100601,25025101001,2021-11,12,499.0,11/08/21 - 11/14/21
25025100601,25025101002,2021-03,12,549.0,03/22/21 - 03/28/21
25025100601,25025101002,2021-05,24,1164.0,05/03/21 - 05/09/21
25025100601,25025101002,2021-06,16,827.0,06/07/21 - 06/13/21
25025100601,25025101002,2021-09,20,908.0,09/06/21 - 09/12/21
25025100601,25025101002,2021-11,20,855.0,11/01/21 - 11/07/21
25025100601,25025101002,2021-12,12,494.0,12/13/21 - 12/19/21
25025100601,25025101101,2021-12,10,409.0,12/06/21 - 12/12/21
25025100601,25025101102,2021-01,12,478.0,01/04/21 - 01/10/21
25025100601,25025101102,2021-05,16,791.0,05/10/21 - 05/16/21
25025100601,25025101102,2021-06,15,839.0,06/21/21 - 06/27/21
25025100601,25025101102,2021-07,12,674.0,07/05/21 - 07/11/21
25025100601,25025101102,2021-08,10,507.0,08/09/21 - 08/15/21
25025100601,25025101102,2021-09,8,365.0,09/06/21 - 09/12/21
25025100601,25025101102,2021-10,8,370.0,10/18/21 - 10/24/21
25025100601,25025101102,2021-11,12,496.0,11/01/21 - 11/07/21
25025100601,25025110301,2021-02,12,442.0,02/08/21 - 02/14/21
25025100601,25025110301,2021-05,16,761.0,05/03/21 - 05/09/21
25025100601,25025110301,2021-06,8,473.0,06/14/21 - 06/20/21
25025100601,25025110301,2021-08,12,606.0,08/09/21 - 08/15/21
25025100601,25025110301,2021-09,12,551.0,09/06/21 - 09/12/21
25025100601,25025110301,2021-10,12,543.0,10/04/21 - 10/10/21
25025100601,25025110301,2021-11,8,312.0,11/01/21 - 11/07/21
25025100601,25025120103,2021-02,8,308.0,02/08/21 - 02/14/21
25025100601,25025120103,2021-03,17,785.0,03/01/21 - 03/07/21
25025100601,25025120103,2021-04,12,557.0,04/12/21 - 04/18/21
25025100601,25025120103,2021-06,8,437.0,06/21/21 - 06/27/21
25025100601,25025120103,2021-07,16,865.0,07/05/21 - 07/11/21
25025100601,25025120103,2021-08,16,812.0,08/09/21 - 08/15/21
25025100601,25025120103,2021-09,13,593.0,09/13/21 - 09/19/21
25025100601,25025120103,2021-10,13,612.0,10/11/21 - 10/17/21
25025100601,25025120103,2021-11,16,688.0,11/08/21 - 11/14/21
25025100601,25025120103,2021-12,20,802.0,12/06/21 - 12/12/21
25025100601,25025120104,2021-03,8,367.0,03/01/21 - 03/07/21
25025100601,25025120105,2021-06,12,660.0,06/14/21 - 06/20/21
25025100601,25025120105,2021-11,8,317.0,11/01/21 - 11/07/21
25025100601,25025120201,2021-09,16,738.0,09/13/21 - 09/19/21
25025100601,25025120301,2021-01,8,324.0,01/11/21 - 01/17/21
25025100601,25025120301,2021-02,8,328.0,02/01/21 - 02/07/21
25025100601,25025120301,2021-04,12,557.0,04/12/21 - 04/18/21
25025100601,25025120400,2021-02,12,490.0,02/01/21 - 02/07/21
25025100601,25025120400,2021-11,16,634.0,11/01/21 - 11/07/21
25025100601,25025120500,2021-03,12,540.0,03/01/21 - 03/07/21
25025100601,25025120500,2021-06,8,414.0,06/07/21 - 06/13/21
25025100601,25025120500,2021-12,12,506.0,12/13/21 - 12/19/21
25025100601,25025130200,2021-08,12,611.0,08/02/21 - 08/08/21
25025100601,25025130200,2021-12,8,330.0,12/06/21 - 12/12/21
25025100601,25025130402,2021-02,25,947.0,02/01/21 - 02/07/21
25025100601,25025130402,2021-03,12,535.0,03/01/21 - 03/07/21
25025100601,25025130402,2021-05,25,1220.0,05/10/21 - 05/16/21
25025100601,25025130402,2021-11,8,361.0,11/08/21 - 11/14/21
25025100601,25025130402,2021-12,14,592.0,12/13/21 - 12/19/21
25025100601,25025140102,2021-10,8,370.0,10/18/21 - 10/24/21
25025100601,25025140102,2021-11,15,611.0,11/08/21 - 11/14/21
25025100601,25025140102,2021-12,8,311.0,12/20/21 - 12/26/21
25025100601,25025140202,2021-11,12,465.0,11/08/21 - 11/14/21
25025100601,25025140300,2021-03,12,547.0,03/15/21 - 03/21/21
25025100601,25025140300,2021-04,25,1151.0,04/12/21 - 04/18/21
25025100601,25025140300,2021-10,24,1104.0,10/11/21 - 10/17/21
25025100601,25025140300,2021-11,38,1444.0,11/01/21 - 11/07/21
25025100601,25025140300,2021-12,9,373.0,12/06/21 - 12/12/21
25025100601,25025140400,2021-04,12,514.0,04/05/21 - 04/11/21
25025100601,25025140400,2021-08,8,416.0,08/02/21 - 08/08/21
25025100601,25025140400,2021-10,8,372.0,10/11/21 - 10/17/21
25025100601,25025140400,2021-11,17,642.0,11/01/21 - 11/07/21
25025100601,25025140400,2021-12,11,448.0,12/06/21 - 12/12/21
25025100601,25025980300,2021-01,17,680.0,01/04/21 - 01/10/21
25025100601,25025980300,2021-02,8,308.0,02/08/21 - 02/14/21
25025100601,25025980300,2021-03,16,767.0,03/15/21 - 03/21/21
25025100601,25025980300,2021-08,8,406.0,08/09/21 - 08/15/21
25025100601,25025980300,2021-09,20,887.0,09/20/21 - 09/26/21
25025100601,25025980300,2021-10,8,365.0,10/04/21 - 10/10/21
25025100601,25025980300,2021-11,8,312.0,11/01/21 - 11/07/21
25025100601,25025980300,2021-12,9,369.0,12/06/21 - 12/12/21
25025100601,25025980700,2021-04,8,351.0,04/05/21 - 04/11/21
25025100601,25025981100,2021-03,8,370.0,03/22/21 - 03/28/21
25025100601,25025981201,2021-01,22,863.0,01/04/21 - 01/10/21
25025100601,25025981201,2021-02,24,926.0,02/08/21 - 02/14/21
25025100601,25025981201,2021-03,32,1465.0,03/01/21 - 03/07/21
25025100601,25025981201,2021-04,20,892.0,04/05/21 - 04/11/21
25025100601,25025981201,2021-05,32,1591.0,05/10/21 - 05/16/21
25025100601,25025981201,2021-06,46,2548.0,06/07/21 - 06/13/21
25025100601,25025981201,2021-07,28,1542.0,07/05/21 - 07/11/21
25025100601,25025981201,2021-08,24,1201.0,08/02/21 - 08/08/21
25025100601,25025981201,2021-10,20,914.0,10/04/21 - 10/10/21
25025100601,25025981201,2021-11,17,707.0,11/01/21 - 11/07/21
25025100601,25025981201,2021-12,12,487.0,12/06/21 - 12/12/21
25025100601,25025981202,2021-02,12,471.0,02/15/21 - 02/21/21
25025100601,25025981202,2021-03,12,559.0,03/01/21 - 03/07/21
25025100601,25025981202,2021-04,8,377.0,04/05/21 - 04/11/21
25025100601,25025981202,2021-05,12,575.0,05/03/21 - 05/09/21
25025100601,25025981202,2021-07,12,653.0,07/05/21 - 07/11/21
25025100601,25025981300,2021-01,37,1495.0,01/04/21 - 01/10/21
25025100601,25025981300,2021-02,24,929.0,02/01/21 - 02/07/21
25025100601,25025981300,2021-03,15,704.0,03/08/21 - 03/14/21
25025100601,25025981300,2021-04,24,1054.0,04/05/21 - 04/11/21
25025100601,25025981300,2021-06,36,2053.0,06/14/21 - 06/20/21
25025100601,25025981300,2021-07,24,1304.0,07/05/21 - 07/11/21
25025100601,25025981300,2021-09,8,369.0,09/13/21 - 09/19/21
25025100601,25025981300,2021-11,30,1195.0,11/01/21 - 11/07/21
25025100601,25025981700,2021-11,8,327.0,11/08/21 - 11/14/21
25025100603,25025000502,2021-08,8,516.0,08/02/21 - 08/08/21
25025100603,25025010104,2021-01,12,633.0,01/11/21 - 01/17/21
25025100603,25025010104,2021-04,10,643.0,04/19/21 - 04/25/21
25025100603,25025010300,2021-05,24,1476.0,05/10/21 - 05/16/21
25025100603,25025010405,2021-05,12,744.0,05/10/21 - 05/16/21
25025100603,25025010500,2021-08,8,553.0,08/02/21 - 08/08/21
25025100603,25025010600,2021-06,8,459.0,06/07/21 - 06/13/21
25025100603,25025010600,2021-07,20,1371.0,07/12/21 - 07/18/21
25025100603,25025010600,2021-08,13,842.0,08/23/21 - 08/29/21
25025100603,25025010600,2021-10,16,884.0,10/18/21 - 10/24/21
25025100603,25025010600,2021-11,21,1310.0,11/01/21 - 11/07/21
25025100603,25025010600,2021-12,16,1004.0,12/13/21 - 12/19/21
25025100603,25025010701,2021-08,8,501.0,08/16/21 - 08/22/21
25025100603,25025010701,2021-11,9,612.0,11/01/21 - 11/07/21
25025100603,25025010702,2021-08,20,1374.0,08/23/21 - 08/29/21
25025100603,25025020200,2021-09,8,570.0,09/13/21 - 09/19/21
25025100603,25025020200,2021-10,8,517.0,10/04/21 - 10/10/21
25025100603,25025020301,2021-09,32,2130.0,09/06/21 - 09/12/21
25025100603,25025020301,2021-10,24,1477.0,10/04/21 - 10/10/21
25025100603,25025020301,2021-11,20,1182.0,11/01/21 - 11/07/21
25025100603,25025030400,2021-11,8,455.0,11/08/21 - 11/14/21
25025100603,25025040600,2021-06,12,702.0,06/07/21 - 06/13/21
25025100603,25025040801,2021-05,8,486.0,05/03/21 - 05/09/21
25025100603,25025050901,2021-10,8,462.0,10/11/21 - 10/17/21
25025100603,25025051101,2021-01,8,398.0,01/11/21 - 01/17/21
25025100603,25025051101,2021-03,8,501.0,03/08/21 - 03/14/21
25025100603,25025060101,2021-01,8,362.0,01/04/21 - 01/10/21
25025100603,25025060101,2021-03,13,806.0,03/01/21 - 03/07/21
25025100603,25025060101,2021-05,8,494.0,05/03/21 - 05/09/21
25025100603,25025060400,2021-11,8,381.0,11/22/21 - 11/28/21
25025100603,25025060501,2021-03,16,949.0,03/08/21 - 03/14/21
25025100603,25025060800,2021-09,8,570.0,09/13/21 - 09/19/21
25025100603,25025060800,2021-10,12,674.0,10/11/21 - 10/17/21
25025100603,25025060800,2021-11,27,1504.0,11/01/21 - 11/07/21
25025100603,25025070402,2021-06,8,479.0,06/07/21 - 06/13/21
25025100603,25025070402,2021-09,8,570.0,09/13/21 - 09/19/21
25025100603,25025070700,2021-01,8,431.0,01/11/21 - 01/17/21
25025100603,25025070700,2021-04,8,468.0,04/12/21 - 04/18/21
25025100603,25025070700,2021-07,12,764.0,07/05/21 - 07/11/21
25025100603,25025070700,2021-08,12,731.0,08/02/21 - 08/08/21
25025100603,25025070700,2021-09,16,1123.0,09/13/21 - 09/19/21
25025100603,25025070700,2021-10,8,480.0,10/11/21 - 10/17/21
25025100603,25025070700,2021-11,8,534.0,11/01/21 - 11/07/21
25025100603,25025071101,2021-04,8,486.0,04/05/21 - 04/11/21
25025100603,25025071101,2021-07,8,479.0,07/05/21 - 07/11/21
25025100603,25025080100,2021-01,12,528.0,01/04/21 - 01/10/21
25025100603,25025080100,2021-03,8,501.0,03/08/21 - 03/14/21
25025100603,25025080100,2021-05,16,995.0,05/17/21 - 05/23/21
25025100603,25025080601,2021-07,8,488.0,07/05/21 - 07/11/21
25025100603,25025080601,2021-08,12,718.0,08/09/21 - 08/15/21
25025100603,25025080601,2021-09,8,543.0,09/06/21 - 09/12/21
25025100603,25025080601,2021-11,25,1518.0,11/01/21 - 11/07/21
25025100603,25025080601,2021-12,8,508.0,12/06/21 - 12/12/21
25025100603,25025082000,2021-11,8,460.0,11/01/21 - 11/07/21
25025100603,25025090200,2021-05,12,722.0,05/10/21 - 05/16/21
25025100603,25025090700,2021-01,28,1253.0,01/04/21 - 01/10/21
25025100603,25025090700,2021-02,24,1414.0,02/01/21 - 02/07/21
25025100603,25025090700,2021-04,12,653.0,04/12/21 - 04/18/21
25025100603,25025090700,2021-05,36,2200.0,05/03/21 - 05/09/21
25025100603,25025090700,2021-06,8,486.0,06/14/21 - 06/20/21
25025100603,25025090700,2021-07,37,2480.0,07/05/21 - 07/11/21
25025100603,25025090700,2021-08,38,2472.0,08/02/21 - 08/08/21
25025100603,25025090700,2021-09,20,1362.0,09/06/21 - 09/12/21
25025100603,25025090700,2021-10,12,727.0,10/04/21 - 10/10/21
25025100603,25025090700,2021-11,41,2224.0,11/01/21 - 11/07/21
25025100603,25025090700,2021-12,16,1010.0,12/06/21 - 12/12/21
25025100603,25025090901,2021-03,8,470.0,03/22/21 - 03/28/21
25025100603,25025090901,2021-08,8,501.0,08/16/21 - 08/22/21
25025100603,25025090901,2021-09,16,1087.0,09/06/21 - 09/12/21
25025100603,25025090901,2021-11,11,680.0,11/01/21 - 11/07/21
25025100603,25025091001,2021-05,10,590.0,05/03/21 - 05/09/21
25025100603,25025091001,2021-06,13,739.0,06/07/21 - 06/13/21
25025100603,25025091001,2021-07,16,1013.0,07/05/21 - 07/11/21
25025100603,25025091001,2021-08,8,553.0,08/02/21 - 08/08/21
25025100603,25025091100,2021-03,17,1055.0,03/01/21 - 03/07/21
25025100603,25025091100,2021-05,8,472.0,05/10/21 - 05/16/21
25025100603,25025091100,2021-07,8,543.0,07/19/21 - 07/25/21
25025100603,25025091100,2021-09,8,525.0,09/06/21 - 09/12/21
25025100603,25025091100,2021-10,10,595.0,10/11/21 - 10/17/21
25025100603,25025091300,2021-11,11,680.0,11/01/21 - 11/07/21
25025100603,25025091500,2021-08,16,1054.0,08/02/21 - 08/08/21
25025100603,25025091500,2021-10,8,480.0,10/11/21 - 10/17/21
25025100603,25025092101,2021-01,16,793.0,01/04/21 - 01/10/21
25025100603,25025092101,2021-02,17,1074.0,02/08/21 - 02/14/21
25025100603,25025092101,2021-03,27,1613.0,03/08/21 - 03/14/21
25025100603,25025092101,2021-04,28,1595.0,04/05/21 - 04/11/21
25025100603,25025092101,2021-05,36,2185.0,05/03/21 - 05/09/21
25025100603,25025092101,2021-06,52,3054.0,06/07/21 - 06/13/21
25025100603,25025092101,2021-07,32,1998.0,07/05/21 - 07/11/21
25025100603,25025092101,2021-08,36,2357.0,08/02/21 - 08/08/21
25025100603,25025092101,2021-09,33,2290.0,09/06/21 - 09/12/21
25025100603,25025092101,2021-10,46,2745.0,10/04/21 - 10/10/21
25025100603,25025092101,2021-11,20,1157.0,11/08/21 - 11/14/21
25025100603,25025092101,2021-12,24,1497.0,12/06/21 - 12/12/21
25025100603,25025092200,2021-01,16,758.0,01/04/21 - 01/10/21
25025100603,25025092200,2021-02,12,750.0,02/08/21 - 02/14/21
25025100603,25025092200,2021-03,36,2117.0,03/01/21 - 03/07/21
25025100603,25025092200,2021-04,37,2225.0,04/12/21 - 04/18/21
25025100603,25025092200,2021-05,40,2422.0,05/03/21 - 05/09/21
25025100603,25025092200,2021-06,51,3018.0,06/07/21 - 06/13/21
25025100603,25025092200,2021-07,41,2590.0,07/05/21 - 07/11/21
25025100603,25025092200,2021-08,46,2917.0,08/02/21 - 08/08/21
25025100603,25025092200,2021-09,45,3086.0,09/06/21 - 09/12/21
25025100603,25025092200,2021-10,66,3967.0,10/04/21 - 10/10/21
25025100603,25025092200,2021-11,48,2896.0,11/01/21 - 11/07/21
25025100603,25025100100,2021-05,8,472.0,05/03/21 - 05/09/21
25025100603,25025100500,2021-01,8,395.0,01/04/21 - 01/10/21
25025100603,25025100500,2021-02,20,1243.0,02/08/21 - 02/14/21
25025100603,25025100500,2021-03,8,508.0,03/15/21 - 03/21/21
25025100603,25025100500,2021-05,17,1043.0,05/10/21 - 05/16/21
25025100603,25025100500,2021-07,9,545.0,07/05/21 - 07/11/21
25025100603,25025100500,2021-12,8,501.0,12/13/21 - 12/19/21
25025100603,25025100601,2021-04,13,850.0,04/19/21 - 04/25/21
25025100603,25025100601,2021-05,12,744.0,05/17/21 - 05/23/21
25025100603,25025100601,2021-06,8,466.0,06/14/21 - 06/20/21
25025100603,25025100601,2021-08,12,731.0,08/09/21 - 08/15/21
25025100603,25025100603,2021-01,62,2998.0,01/04/21 - 01/10/21
25025100603,25025100603,2021-02,64,4091.0,02/01/21 - 02/07/21
25025100603,25025100603,2021-03,81,5030.0,03/01/21 - 03/07/21
25025100603,25025100603,2021-04,68,4130.0,04/05/21 - 04/11/21
25025100603,25025100603,2021-05,140,8550.0,05/03/21 - 05/09/21
25025100603,25025100603,2021-06,129,7683.0,06/07/21 - 06/13/21
25025100603,25025100603,2021-07,54,3453.0,07/05/21 - 07/11/21
25025100603,25025100603,2021-08,77,5026.0,08/02/21 - 08/08/21
25025100603,25025100603,2021-09,68,4690.0,09/06/21 - 09/12/21
25025100603,25025100603,2021-10,56,3355.0,10/04/21 - 10/10/21
25025100603,25025100603,2021-11,62,3579.0,11/01/21 - 11/07/21
25025100603,25025100603,2021-12,33,1989.0,12/06/21 - 12/12/21
25025100603,25025100700,2021-01,28,1394.0,01/04/21 - 01/10/21
25025100603,25025100700,2021-02,12,695.0,02/01/21 - 02/07/21
25025100603,25025100700,2021-03,56,3411.0,03/01/21 - 03/07/21
25025100603,25025100700,2021-04,36,2094.0,04/05/21 - 04/11/21
25025100603,25025100700,2021-05,80,4868.0,05/03/21 - 05/09/21
25025100603,25025100700,2021-06,36,2104.0,06/07/21 - 06/13/21
25025100603,25025100700,2021-07,52,3369.0,07/05/21 - 07/11/21
25025100603,25025100700,2021-08,48,3119.0,08/02/21 - 08/08/21
25025100603,25025100700,2021-09,36,2449.0,09/06/21 - 09/12/21
25025100603,25025100700,2021-10,36,2262.0,10/04/21 - 10/10/21
25025100603,25025100700,2021-11,67,3958.0,11/01/21 - 11/07/21
25025100603,25025100700,2021-12,60,3678.0,12/06/21 - 12/12/21
25025100603,25025100800,2021-01,8,398.0,01/11/21 - 01/17/21
25025100603,25025100800,2021-02,16,1059.0,02/01/21 - 02/07/21
25025100603,25025100800,2021-03,12,737.0,03/01/21 - 03/07/21
25025100603,25025100800,2021-04,17,987.0,04/05/21 - 04/11/21
25025100603,25025100800,2021-05,20,1225.0,05/03/21 - 05/09/21
25025100603,25025100800,2021-06,13,781.0,06/07/21 - 06/13/21
25025100603,25025100800,2021-07,8,488.0,07/05/21 - 07/11/21
25025100603,25025100800,2021-08,16,976.0,08/02/21 - 08/08/21
25025100603,25025100800,2021-09,12,837.0,09/13/21 - 09/19/21
25025100603,25025100800,2021-10,16,977.0,10/04/21 - 10/10/21
25025100603,25025100800,2021-11,26,1496.0,11/01/21 - 11/07/21
25025100603,25025100800,2021-12,8,508.0,12/06/21 - 12/12/21
25025100603,25025100900,2021-02,12,829.0,02/15/21 - 02/21/21
25025100603,25025100900,2021-03,12,713.0,03/08/21 - 03/14/21
25025100603,25025100900,2021-04,28,1660.0,04/05/21 - 04/11/21
25025100603,25025100900,2021-05,24,1431.0,05/03/21 - 05/09/21
25025100603,25025100900,2021-06,8,459.0,06/07/21 - 06/13/21
25025100603,25025100900,2021-07,12,700.0,07/05/21 - 07/11/21
25025100603,25025100900,2021-08,27,1672.0,08/02/21 - 08/08/21
25025100603,25025100900,2021-11,18,1128.0,11/01/21 - 11/07/21
25025100603,25025101002,2021-05,8,472.0,05/03/21 - 05/09/21
25025100603,25025101002,2021-11,8,473.0,11/01/21 - 11/07/21
25025100603,25025110502,2021-06,8,486.0,06/14/21 - 06/20/21
25025100603,25025110502,2021-07,8,552.0,07/12/21 - 07/18/21
25025100603,25025120400,2021-12,8,501.0,12/13/21 - 12/19/21
25025100603,25025140300,2021-08,8,488.0,08/02/21 - 08/08/21
25025100603,25025980700,2021-02,8,492.0,02/08/21 - 02/14/21
25025100603,25025980700,2021-03,20,1191.0,03/15/21 - 03/21/21
25025100603,25025980700,2021-04,12,687.0,04/05/21 - 04/11/21
25025100603,25025980700,2021-05,12,731.0,05/10/21 - 05/16/21
25025100603,25025980700,2021-06,12,702.0,06/07/21 - 06/13/21
25025100603,25025980700,2021-08,8,488.0,08/02/21 - 08/08/21
25025100603,25025980700,2021-09,8,552.0,09/20/21 - 09/26/21
25025100603,25025980700,2021-10,12,674.0,10/11/21 - 10/17/21
25025100603,25025980700,2021-11,20,1103.0,11/08/21 - 11/14/21
25025100603,25025981201,2021-03,12,712.0,03/01/21 - 03/07/21
25025100603,25025981201,2021-05,16,959.0,05/10/21 - 05/16/21
25025100603,25025981201,2021-06,8,486.0,06/14/21 - 06/20/21
25025100603,25025981201,2021-07,8,543.0,07/12/21 - 07/18/21
25025100603,25025981201,2021-08,20,1191.0,08/09/21 - 08/15/21
25025100603,25025981300,2021-01,17,838.0,01/04/21 - 01/10/21
25025100603,25025981300,2021-02,12,672.0,02/08/21 - 02/14/21
25025100603,25025981300,2021-04,16,938.0,04/05/21 - 04/11/21
25025100603,25025981300,2021-10,43,2605.0,10/04/21 - 10/10/21
25025100603,25025981300,2021-11,44,2579.0,11/01/21 - 11/07/21
25025100603,25025981300,2021-12,36,2154.0,12/13/21 - 12/19/21
25025100700,25025000502,2021-10,24,1298.0,10/11/21 - 10/17/21
25025100700,25025000502,2021-11,8,320.0,11/22/21 - 11/28/21
25025100700,25025000703,2021-09,8,433.0,09/20/21 - 09/26/21
25025100700,25025000704,2021-09,8,433.0,09/20/21 - 09/26/21
25025100700,25025010103,2021-08,12,639.0,08/23/21 - 08/29/21
25025100700,25025010103,2021-09,48,2628.0,09/06/21 - 09/12/21
25025100700,25025010204,2021-02,8,382.0,02/08/21 - 02/14/21
25025100700,25025010204,2021-03,18,901.0,03/01/21 - 03/07/21
25025100700,25025010204,2021-04,12,530.0,04/05/21 - 04/11/21
25025100700,25025010204,2021-06,12,611.0,06/07/21 - 06/13/21
25025100700,25025010204,2021-08,20,1052.0,08/02/21 - 08/08/21
25025100700,25025010204,2021-09,12,656.0,09/06/21 - 09/12/21
25025100700,25025010204,2021-10,8,430.0,10/04/21 - 10/10/21
25025100700,25025010204,2021-11,16,740.0,11/01/21 - 11/07/21
25025100700,25025010300,2021-03,24,1215.0,03/08/21 - 03/14/21
25025100700,25025010300,2021-04,17,742.0,04/05/21 - 04/11/21
25025100700,25025010300,2021-05,13,606.0,05/17/21 - 05/23/21
25025100700,25025010300,2021-06,12,587.0,06/07/21 - 06/13/21
25025100700,25025010300,2021-07,12,653.0,07/05/21 - 07/11/21
25025100700,25025010300,2021-10,12,635.0,10/11/21 - 10/17/21
25025100700,25025010300,2021-11,33,1392.0,11/08/21 - 11/14/21
25025100700,25025010300,2021-12,16,706.0,12/06/21 - 12/12/21
25025100700,25025010403,2021-02,8,390.0,02/15/21 - 02/21/21
25025100700,25025010403,2021-03,16,809.0,03/01/21 - 03/07/21
25025100700,25025010404,2021-01,20,839.0,01/04/21 - 01/10/21
25025100700,25025010404,2021-03,12,604.0,03/01/21 - 03/07/21
25025100700,25025010404,2021-04,16,713.0,04/05/21 - 04/11/21
25025100700,25025010404,2021-05,20,941.0,05/17/21 - 05/23/21
25025100700,25025010404,2021-09,16,869.0,09/06/21 - 09/12/21
25025100700,25025010405,2021-05,12,591.0,05/03/21 - 05/09/21
25025100700,25025010405,2021-09,16,859.0,09/13/21 - 09/19/21
25025100700,25025010600,2021-02,12,587.0,02/08/21 - 02/14/21
25025100700,25025010600,2021-03,40,2017.0,03/01/21 - 03/07/21
25025100700,25025010600,2021-04,24,1067.0,04/05/21 - 04/11/21
25025100700,25025010600,2021-05,20,945.0,05/10/21 - 05/16/21
25025100700,25025010600,2021-06,12,643.0,06/14/21 - 06/20/21
25025100700,25025010600,2021-07,12,649.0,07/05/21 - 07/11/21
25025100700,25025010600,2021-08,16,842.0,08/02/21 - 08/08/21
25025100700,25025010600,2021-09,20,1092.0,09/06/21 - 09/12/21
25025100700,25025010600,2021-10,26,1385.0,10/11/21 - 10/17/21
25025100700,25025010600,2021-11,28,1295.0,11/01/21 - 11/07/21
25025100700,25025010600,2021-12,30,1304.0,12/06/21 - 12/12/21
25025100700,25025010701,2021-03,13,651.0,03/01/21 - 03/07/21
25025100700,25025010701,2021-09,8,438.0,09/06/21 - 09/12/21
25025100700,25025010702,2021-03,9,450.0,03/15/21 - 03/21/21
25025100700,25025010702,2021-04,8,350.0,04/05/21 - 04/11/21
25025100700,25025010702,2021-06,12,587.0,06/07/21 - 06/13/21
25025100700,25025010702,2021-09,8,438.0,09/06/21 - 09/12/21
25025100700,25025010702,2021-11,28,1329.0,11/08/21 - 11/14/21
25025100700,25025010702,2021-12,12,531.0,12/13/21 - 12/19/21
25025100700,25025020101,2021-05,12,577.0,05/03/21 - 05/09/21
25025100700,25025020200,2021-03,8,408.0,03/01/21 - 03/07/21
25025100700,25025020200,2021-06,12,662.0,06/21/21 - 06/27/21
25025100700,25025020200,2021-07,24,1305.0,07/05/21 - 07/11/21
25025100700,25025020200,2021-08,28,1487.0,08/02/21 - 08/08/21
25025100700,25025020200,2021-09,8,438.0,09/06/21 - 09/12/21
25025100700,25025020200,2021-10,10,549.0,10/18/21 - 10/24/21
25025100700,25025020200,2021-11,19,841.0,11/08/21 - 11/14/21
25025100700,25025020301,2021-01,12,503.0,01/04/21 - 01/10/21
25025100700,25025020301,2021-04,16,722.0,04/19/21 - 04/25/21
25025100700,25025020301,2021-07,32,1728.0,07/05/21 - 07/11/21
25025100700,25025020301,2021-08,16,829.0,08/02/21 - 08/08/21
25025100700,25025020301,2021-10,20,1066.0,10/11/21 - 10/17/21
25025100700,25025020301,2021-11,34,1418.0,11/15/21 - 11/21/21
25025100700,25025020301,2021-12,28,1231.0,12/06/21 - 12/12/21
25025100700,25025030100,2021-12,8,342.0,12/06/21 - 12/12/21
25025100700,25025030200,2021-08,8,420.0,08/02/21 - 08/08/21
25025100700,25025030400,2021-01,16,685.0,01/04/21 - 01/10/21
25025100700,25025030400,2021-04,8,348.0,04/05/21 - 04/11/21
25025100700,25025030500,2021-08,17,896.0,08/02/21 - 08/08/21
25025100700,25025040300,2021-03,13,653.0,03/01/21 - 03/07/21
25025100700,25025040401,2021-03,12,602.0,03/01/21 - 03/07/21
25025100700,25025040401,2021-11,24,994.0,11/01/21 - 11/07/21
25025100700,25025040401,2021-12,25,1111.0,12/13/21 - 12/19/21
25025100700,25025050200,2021-02,14,682.0,02/08/21 - 02/14/21
25025100700,25025050300,2021-03,8,408.0,03/01/21 - 03/07/21
